empresa_id,region,sector,actividad_ciiu,tamano,anio_ruc,personal_ocupado,remuneraciones,produccion_total,ventas_bienes_producidos,ventas_mercaderias,ventas_servicios,materia_prima,suministros_repuestos,total_insumos,consumo_intermedio,valor_agregado,gastos_operacionales,total_gastos_operacionales,gastos_financieros,arrendamientos,depreciaciones,formacion_capital_fijo,agua_m3,factor_expansion
EMP-4292,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2019,51,1047602,7040230,6864666,0.0,0.0,1453995,58690.0,1512685.0,2348589,4691641,648226,835904,56831,67711.0,30216,61573.0,456.0,1.0
EMP-4293,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,8,234715,390779,0,3988727.0,0.0,0,17006.0,17006.0,307162,83617,124944,290156,27429,13065.0,15831,-6111.0,821.0,1.0
EMP-4294,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,0,0,2764196,0,6168268.0,0.0,0,355.0,355.0,107923,2656273,59890,107568,7172,36000.0,0,0.0,0.0,1.0
EMP-4295,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,269,2433722,6590168,0,15208347.0,0.0,0,87526.0,87526.0,4003961,2586207,3565810,3916435,325405,2113118.0,15114,0.0,0.0,1.0
EMP-4296,Costa,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,2019,0,0,111400284,0,0.0,110083535.0,0,90272.0,90272.0,6451390,104948894,5452762,6361118,95900,0.0,395724,0.0,0.0,1.0
EMP-4297,Sierra,Servicios,Enseñanza,Mediana Empresa A,2019,86,842677,1504077,0,0.0,1504077.0,0,13568.0,13568.0,491183,1012894,58263,477615,14412,0.0,57296,0.0,5214.0,8.470546779
EMP-4298,Sierra,Servicios,Información y comunicación,Grande Empresa,2019,347,17604477,21237135,0,0.0,21216229.0,0,117507.0,117507.0,1370377,19866758,1218074,1252870,3144,71499.0,233619,187076.0,0.0,1.0
EMP-4299,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,27,391064,1331987,0,7491159.0,7845.0,0,16325.0,16325.0,582697,749290,159508,566372,34987,29935.0,43341,15384.0,0.0,1.0
EMP-4300,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,8,90791,2148593,0,12268356.0,0.0,0,10538.0,10538.0,1892929,255664,245367,1882391,0,36319.0,22362,0.0,0.0,1.0
EMP-4301,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,18,389250,869396,0,7653073.0,11859.0,0,7699.0,7699.0,278389,591007,245182,270690,1380,75677.0,19309,3778.0,792.0,1.0
EMP-4302,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2019,85,827485,7178048,7140691,0.0,0.0,4935258,84575.0,5019833.0,5873847,1304201,649607,854014,3283,564.0,185431,660782.0,1635.0,1.0
EMP-4303,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,0,110000,447657,0,9538916.0,0.0,0,0.0,0.0,131661,315996,13672,131661,11901,0.0,0,0.0,0.0,1.0
EMP-4304,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,0,27600,684834,0,4456150.0,0.0,0,0.0,0.0,637630,47204,0,637630,0,0.0,0,63565.0,0.0,1.0
EMP-4305,Costa,Servicios,Actividades de atención de la salud humana y de asistencia social,Grande Empresa,2019,172,3292592,10824161,0,0.0,10748029.0,0,3692915.0,3692915.0,5291706,5532455,867620,1598791,2562,480000.0,269577,2851619.0,34655.0,1.0
EMP-4306,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,49,693367,1028485,0,4676428.0,0.0,0,37941.0,37941.0,381246,647239,268847,343305,41666,11428.0,22884,19396.0,4355.0,1.0
EMP-4307,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2019,30,24636,6355650,0,0.0,6355650.0,0,2910462.0,2910462.0,5777447,578203,2686894,2866985,0,196756.0,243318,0.0,2196.0,1.0
EMP-4308,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,38,568063,1612111,0,8517384.0,0.0,0,460.0,460.0,641905,970206,424824,641445,7574,20000.0,110439,13696.0,0.0,1.0
EMP-4309,Costa,Servicios,Transporte y almacenamiento,Grande Empresa,2019,1,73173,9510822,0,0.0,9509820.0,0,0.0,0.0,8550377,960445,38290,8550377,1267,33732.0,7141,0.0,0.0,1.0
EMP-4310,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,9,62099,238034,0,4898042.0,0.0,0,2852.0,2852.0,90881,147153,37087,88029,0,0.0,5405,0.0,654.0,1.0
EMP-4311,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,37,813752,4456802,0,5903847.0,2101789.0,0,12768.0,12768.0,1110542,3346260,144963,1097774,28149,3300.0,15612,31024.0,1008.0,1.0
EMP-4312,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2019,387,8089671,107996668,99995530,22516071.0,70094.0,84891410,62733.0,84954143.0,96521408,11475260,7169782,11567265,1201776,503554.0,1237520,866316.0,0.0,1.0
EMP-4313,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,9,176952,885684,0,7919396.0,0.0,0,25296.0,25296.0,792066,93618,229879,766770,19713,19847.0,1888,4747.0,0.0,1.0
EMP-4314,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,4,47365,2088245,0,11686088.0,0.0,0,163542.0,163542.0,1707564,380681,430059,1544022,317,245312.0,50458,25000.0,11864.0,1.0
EMP-4315,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,17,292621,4209904,0,18745210.0,0.0,0,8570.0,8570.0,3861760,348144,486446,3853190,16464,73943.0,9396,0.0,0.0,1.0
EMP-4316,Sierra,Minería,Explotación de minas y canteras,Grande Empresa,2019,40,757470,40295934,0,0.0,40295934.0,0,2285719.0,2285719.0,19050238,21245696,3270078,16764519,1829,0.0,0,0.0,122051.0,1.0
EMP-4317,Costa,Servicios,Transporte y almacenamiento,Grande Empresa,2019,127,2763914,41528085,17071142,0.0,24456943.0,0,86288.0,86288.0,26524992,15003093,22497108,26438704,3248898,0.0,288919,246629.0,5566.0,1.0
EMP-4318,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,25,813618,2536878,0,15688002.0,0.0,0,10710.0,10710.0,938681,1598197,605736,927971,0,84037.0,31410,0.0,284.0,1.0
EMP-4319,Sierra,Minería,Explotación de minas y canteras,Mediana Empresa B,2019,15,311611,926979,0,3220380.0,0.0,0,2182.0,2182.0,311732,615247,93158,309550,0,0.0,4765,33474.0,0.0,2.732541899
EMP-4320,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,5,46501,241004,0,7376657.0,0.0,0,24964.0,24964.0,115877,125127,47107,90913,5151,6920.0,7689,65717.0,0.0,1.0
EMP-4321,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,117,1153792,2636187,0,20612117.0,0.0,0,0.0,0.0,1141492,1494695,645177,1141492,47522,78000.0,29846,-46248.0,3808.0,1.0
EMP-4322,Costa,Servicios,"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento",Grande Empresa,2019,87,1559422,5267444,0,0.0,5228317.0,0,432966.0,432966.0,1547576,3719868,771789,1114610,1063,62776.0,327817,110.0,472.0,1.0
EMP-4323,Costa,Manufactura,Industrias manufactureras,Mediana Empresa B,2018,10,211295,2474691,2418003,0.0,0.0,1579700,26177.0,1605877.0,2090892,383799,371209,485015,108,36000.0,39450,-15736.0,2400.0,53.03058438
EMP-4324,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Mediana Empresa A,2019,16,971402,1776700,0,0.0,1776700.0,0,5800.0,5800.0,575083,1201617,427277,569283,476,67493.0,33457,18355.0,0.0,43.70138487
EMP-4325,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa A,2019,25,209606,352139,0,1794313.0,36213.0,0,824.0,824.0,142566,209573,110664,141742,12894,76646.0,8292,0.0,0.0,1.0
EMP-4326,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2019,0,0,746467,0,10965689.0,0.0,0,1557.0,1557.0,600541,145926,62852,598984,6227,34114.0,250,0.0,0.0,1.0
EMP-4327,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,2019,0,47542,11732100,0,0.0,11732060.0,0,12542.0,12542.0,11090836,641264,5668218,11078294,1287,2057.0,0,0.0,0.0,1.0
EMP-4328,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2018,34,512643,1965259,0,16735207.0,0.0,0,142414.0,142414.0,1017890,947369,584916,875476,288985,52475.0,89033,128640.0,4587.0,1.0
EMP-4329,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,0,0,5874622,0,16082815.0,112.0,0,280219.0,280219.0,1678190,4196432,9484,1397971,7876,0.0,0,0.0,0.0,1.0
EMP-4330,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,18,398947,3240304,0,45269732.0,0.0,0,183392.0,183392.0,1904560,1335744,771475,1721168,0,0.0,53243,118315.0,952.0,1.0
EMP-4331,Costa,Manufactura,Industrias manufactureras,Mediana Empresa B,2019,55,643575,4875647,4901517,0.0,0.0,2553878,121118.0,2674996.0,3114861,1760786,242947,439865,6031,15500.0,136931,79713.0,1558.0,1.0
EMP-4332,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,33,2212728,7976088,0,13790618.0,0.0,0,5964.0,5964.0,4194256,3781832,2977900,4188292,1117,254252.0,164991,-196855.0,0.0,1.0
EMP-4333,Amazonía,Minería,Explotación de minas y canteras,Mediana Empresa B,2019,5,0,4803915,0,0.0,4803915.0,0,0.0,0.0,2943704,1860211,1251413,2943704,0,0.0,3267793,50357.0,0.0,1.921787709
EMP-4334,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,2,18319,13742003,13710821,0.0,0.0,10671633,37195.0,10708828.0,13559230,182773,604521,2850402,22829,10058.0,3202,39791.0,0.0,1.0
EMP-4335,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,14,179732,470862,0,2245059.0,4146.0,0,68739.0,68739.0,262060,208802,102408,193321,23965,0.0,33301,280197.0,1608.0,138.1267392
EMP-4336,Sierra,Minería,Explotación de minas y canteras,Grande Empresa,2019,0,494989,30532758,0,0.0,30532758.0,0,133615.0,133615.0,10659786,19872972,2496807,10526171,843105,0.0,9712,64697.0,810.0,1.0
EMP-4337,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,26,291937,877049,0,9981997.0,0.0,0,15731.0,15731.0,372212,504837,106372,356481,2167,0.0,47009,0.0,2760.0,1.0
EMP-4338,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,3,247514,1325104,0,12925383.0,0.0,0,8895.0,8895.0,998260,326844,786940,989365,1022,17400.0,9410,0.0,24.0,1.0
EMP-4339,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,6,50445,448524,0,5480449.0,0.0,0,15411.0,15411.0,347429,101095,287667,332018,2095,0.0,25954,0.0,0.0,1.0
EMP-4340,Costa,Manufactura,Industrias manufactureras,Mediana Empresa A,2019,15,227589,537569,0,1602599.0,11300.0,0,64733.0,64733.0,271024,266545,155650,206291,1038,36950.0,26106,0.0,0.0,26.98044504
EMP-4341,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,51,441124,2095121,0,8532490.0,0.0,0,53454.0,53454.0,1229011,866110,736657,1175557,9564,195958.0,37208,-71980.0,15183.0,1.0
EMP-4342,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,6,79876,736925,0,12129525.0,0.0,0,22363.0,22363.0,1026799,-289874,289512,1004436,9316,38283.0,6390,23691.0,0.0,1.0
EMP-4343,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,8,109856,651269,0,18622141.0,0.0,0,3723.0,3723.0,371341,279928,234766,367618,2741,298.0,17887,0.0,0.0,1.0
EMP-4344,Sierra,Minería,Explotación de minas y canteras,Grande Empresa,2019,19,5291632,58760738,0,0.0,58760738.0,0,29486.0,29486.0,20136263,38624475,2602616,20106777,329080,1895.0,14941,142948.0,0.0,1.0
EMP-4345,Costa,Construcción,Construcción,Mediana Empresa B,2019,3,131233,2421713,3063207,0.0,0.0,0,1515878.0,1515878.0,1866118,555595,196177,350240,17633,0.0,41,0.0,411.0,1.0
EMP-4346,Sierra,Servicios,Información y comunicación,Mediana Empresa B,2019,10,593399,2612702,0,0.0,2608891.0,0,36828.0,36828.0,1400852,1211850,199622,1364024,4153,10202.0,2870,4864.0,0.0,6.0388687
EMP-4347,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,2019,13,1471561,23061071,0,0.0,23061071.0,0,289535.0,289535.0,20772103,2288968,8244787,20482568,24960,0.0,46155,292948.0,0.0,1.0
EMP-4348,Sierra,Servicios,Información y comunicación,Grande Empresa,2019,5,503813,7002362,0,9202579.0,6608139.0,0,5200979.0,5200979.0,5630579,1371783,397180,429600,1993,30658.0,35077,116944.0,0.0,1.0
EMP-4349,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,4,38358,505326,0,3429713.0,117200.0,0,162307.0,162307.0,371874,133452,177053,209567,7153,0.0,10895,17000.0,0.0,1.0
EMP-4350,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,19,323637,1063291,0,4624674.0,0.0,0,6462.0,6462.0,315338,747953,250040,308876,2649,1528.0,86098,-3557.0,0.0,1.0
EMP-4351,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,1,0,1841806,0,20285842.0,0.0,0,0.0,0.0,372486,1469320,205087,372486,11263,0.0,746,0.0,0.0,1.0
EMP-4352,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,6,323942,9528006,0,28599110.0,0.0,0,10739.0,10739.0,9005542,522464,209810,8994803,22821,23616.0,13006,25036.0,264.0,1.0
EMP-4353,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,28,518729,3320652,0,36953118.0,0.0,0,14590.0,14590.0,1592612,1728040,595809,1578022,4461,20000.0,52807,156146.0,0.0,1.0
EMP-4354,Sierra,Construcción,Construcción,Grande Empresa,2019,0,0,13103618,0,0.0,13089560.0,0,9670861.0,9670861.0,12141273,962345,659279,2470412,1926,102825.0,21757,166694.0,0.0,1.0
EMP-4355,Sierra,Construcción,Construcción,Grande Empresa,2019,129,1101191,8612388,0,0.0,8612388.0,0,1244500.0,1244500.0,22437399,-13825011,352095,21192899,0,42000.0,369034,-241430.0,780.0,1.0
EMP-4356,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,4,392395,2625205,0,3291826.0,0.0,0,0.0,0.0,2170558,454647,1385483,2170558,3000,0.0,688,0.0,0.0,1.0
EMP-4357,Sierra,Servicios,Información y comunicación,Mediana Empresa B,2019,4,1117701,3328572,0,0.0,3304700.0,0,10673.0,10673.0,1995410,1333162,271987,1984737,5675,0.0,41821,-6212.0,0.0,1.0
EMP-4358,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2019,50,565315,1110326,0,4077784.0,278294.0,0,3270.0,3270.0,570135,540191,165771,566865,8093,91556.0,13001,0.0,502.0,1.0
EMP-4359,Costa,Servicios,Transporte y almacenamiento,Grande Empresa,2019,16,559519,16574555,0,0.0,16574555.0,0,20037.0,20037.0,15591784,982771,160610,15571747,8980,84837.0,7096,0.0,0.0,1.0
EMP-4360,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,228,2266693,7711552,0,7593418.0,5070559.0,0,125483.0,125483.0,3395518,4316034,1599694,3270035,30271,679671.0,47762,-67113.0,4528.0,1.0
EMP-4361,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,31,503089,1424550,0,14396136.0,0.0,0,45064.0,45064.0,609311,815239,136687,564247,25152,49627.0,10698,550.0,0.0,1.0
EMP-4362,Sierra,Servicios,Información y comunicación,Grande Empresa,2020,4,206378,25601551,0,0.0,25601551.0,0,0.0,0.0,23612913,1988638,15670430,23612913,0,0.0,0,0.0,0.0,1.0
EMP-4363,Sierra,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa A,2020,37,385324,1830261,0,0.0,1829590.0,0,388880.0,388880.0,1367536,462725,575222,978656,930,0.0,18872,32386.0,1143.0,17.1054036
EMP-4364,Sierra,Construcción,Construcción,Grande Empresa,2020,0,0,2700352,7223583,0.0,0.0,0,1531503.0,1531503.0,1897350,803002,120459,365847,339,25000.0,0,0.0,0.0,10.86363636
EMP-4365,Costa,Minería,Explotación de minas y canteras,Mediana Empresa B,2020,8,66522,2936113,2936113,0.0,0.0,0,2260944.0,2260944.0,2632046,304067,26110,371102,1882,1195.0,94750,0.0,0.0,1.921787709
EMP-4366,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2020,14,165978,260719,0,2024722.0,38892.0,0,0.0,0.0,64316,196403,41343,64316,0,0.0,34926,181665.0,0.0,1.0
EMP-4367,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,21,222757,632275,0,8358681.0,0.0,0,5927.0,5927.0,223953,408322,174273,218026,21115,114857.0,22985,8930.0,384.0,1.0
EMP-4368,Sierra,Servicios,"Artes, entretenimiento y recreación",Mediana Empresa B,2020,64,1443853,4930461,0,0.0,4930461.0,0,1440829.0,1440829.0,4056150,874311,2270978,2615321,0,1076138.0,0,0.0,0.0,1.0
EMP-4369,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,4,44388,279706,0,7340224.0,0.0,0,53123.0,53123.0,127323,152383,73779,74200,0,0.0,19423,119145.0,188.0,1.0
EMP-4370,Costa,Servicios,Enseñanza,Grande Empresa,2020,228,3012831,5972420,0,0.0,5972420.0,0,90042.0,90042.0,1244801,4727619,643605,1154759,62249,0.0,385997,512104.0,34790.0,1.0
EMP-4371,Sierra,Minería,Explotación de minas y canteras,Grande Empresa,2020,78,3326779,8151844,0,0.0,8139519.0,0,88299.0,88299.0,2215811,5936033,648354,2127512,4975,17149.0,35175,351759.0,0.0,3.146974063
EMP-4372,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,13,210638,725163,0,17674744.0,30715.0,0,25427.0,25427.0,335763,389400,250824,310336,1662,424.0,50995,95065.0,96.0,1.0
EMP-4373,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,2020,51,775068,6322881,0,0.0,6317458.0,0,25250.0,25250.0,4664036,1658845,757973,4638786,18941,143820.0,120647,0.0,0.0,1.0
EMP-4374,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2020,11,209146,234968,0,2956048.0,0.0,0,2716.0,2716.0,348244,-113276,179324,345528,40410,81234.0,30255,-8358.0,4071.0,1.0
EMP-4375,Sierra,Servicios,Actividades de alojamiento y de servicio de comidas,Grande Empresa,2020,184,1817098,8003993,0,0.0,7991113.0,0,3691433.0,3691433.0,5878696,2125297,1493266,2187263,382141,970420.0,53679,147462.0,3775.0,1.0
EMP-4376,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,53,491573,857729,0,6350162.0,0.0,0,92477.0,92477.0,295594,562135,175857,203117,23669,92143.0,8968,0.0,234.0,1.0
EMP-4377,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,21,178240,455608,0,6985738.0,0.0,0,56700.0,56700.0,233504,222104,150252,176804,0,0.0,268,0.0,0.0,1.0
EMP-4378,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,2020,10,180048,9443960,0,0.0,9443960.0,0,5068.0,5068.0,9180450,263510,192500,9175382,9499,7907.0,5630,12108.0,164.0,1.0
EMP-4379,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Grande Empresa,2020,91,1783143,5237395,0,0.0,5237395.0,0,14262.0,14262.0,2967043,2270352,2082068,2952781,3206,24750.0,34655,11312.0,423.0,1.0
EMP-4380,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,47,240751,1189262,0,8208981.0,0.0,0,3101.0,3101.0,851775,337487,267616,848674,0,206073.0,24281,0.0,278.0,1.0
EMP-4381,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,22,431591,2559224,0,6561108.0,0.0,0,19148.0,19148.0,1488600,1070624,1335709,1469452,778,56908.0,79558,141995.0,534.0,1.0
EMP-4382,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,11,272755,2386632,0,16757237.0,0.0,0,13240.0,13240.0,1861819,524813,134012,1848579,8273,17309.0,6229,-21538.0,0.0,1.0
EMP-4383,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,34,2401473,13402147,0,30548288.0,0.0,0,50614.0,50614.0,7051552,6350595,6300480,7000938,197,13976.0,13236,-49687.0,206.0,1.0
EMP-4384,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,20,155140,526778,0,6413447.0,11406.0,0,4060.0,4060.0,235715,291063,188231,231655,1793,0.0,38934,0.0,3132.0,1.0
EMP-4385,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,41,411023,535898,0,3346522.0,0.0,0,5557305.0,5557305.0,6086676,-5550778,347693,529371,3206,40435.0,190495,92538.0,44.0,1.0
EMP-4386,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,2,216329,2116918,0,5611577.0,100347.0,0,34615.0,34615.0,1145648,971270,576184,1111033,11105,62400.0,34526,0.0,324.0,1.0
EMP-4387,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,35,635029,1554796,0,5061285.0,104300.0,0,4314.0,4314.0,857677,697119,673856,853363,30399,0.0,189370,157948.0,5885.0,1.0
EMP-4388,Costa,Construcción,Construcción,Grande Empresa,2020,176,3918237,56955767,0,0.0,56878990.0,0,44893193.0,44893193.0,49339581,7616186,2724533,4446388,162031,123051.0,279374,297565.0,1000.0,1.0
EMP-4389,Amazonía,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,46,645536,1228756,0,9567425.0,0.0,0,19839.0,19839.0,406116,822640,327657,386277,1222,43238.0,11767,3387.0,501.0,1.0
EMP-4390,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,13,108986,792581,0,6622041.0,216525.0,0,126566.0,126566.0,586068,206513,456113,459502,0,0.0,0,0.0,0.0,1.0
EMP-4391,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,3,42285,202086,0,5264079.0,0.0,0,7056.0,7056.0,48094,153992,40772,41038,0,0.0,0,0.0,0.0,1.0
EMP-4392,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,31,356095,1258372,0,6791450.0,0.0,0,16495.0,16495.0,887565,370807,539268,871070,23412,96000.0,38858,13291.0,668.0,1.0
EMP-4393,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2020,4,140271,3798542,2945862,3464564.0,90049.0,2753256,25421.0,2778677.0,3292588,505954,332407,513911,1128,0.0,47993,0.0,960.0,1.0
EMP-4394,Costa,Servicios,Enseñanza,Mediana Empresa A,2020,37,543839,1180210,0,0.0,1170579.0,0,21149.0,21149.0,588989,591221,265110,567840,3918,64731.0,17033,0.0,1833.0,8.470546779
EMP-4395,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,101,840934,2958451,0,6357001.0,3823.0,0,12679.0,12679.0,1152746,1805705,1073659,1140067,1833,0.0,834941,6441.0,0.0,1.0
EMP-4396,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,10,114468,498362,0,20907315.0,0.0,0,5753.0,5753.0,206162,292200,150014,200409,0,0.0,7700,266963.0,0.0,1.0
EMP-4397,Costa,Servicios,Transporte y almacenamiento,Mediana Empresa B,2020,28,327518,467543,0,3009908.0,0.0,0,14629.0,14629.0,123674,343869,88899,109045,330,21883.0,20135,0.0,0.0,1.0
EMP-4398,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,35,282536,927443,0,7638441.0,77722.0,0,262.0,262.0,297193,630250,212464,296931,2077,0.0,16730,150093.0,257.0,1.0
EMP-4399,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,35,648748,1447821,0,18980301.0,0.0,0,15428.0,15428.0,453912,993909,307440,438484,4191,122071.0,41195,0.0,380.0,1.0
EMP-4400,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,0,8155,6713260,0,38526694.0,0.0,0,2458.0,2458.0,2698665,4014595,1650424,2696207,46902,53111.0,408174,-2721.0,0.0,1.0
EMP-4401,Costa,Construcción,Construcción,Grande Empresa,2020,28,3389506,12730358,0,0.0,5302817.0,0,2964368.0,2964368.0,15007920,-2277562,1924747,12043552,6512,145196.0,0,-2814408.0,0.0,1.0
EMP-4402,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,12,211026,515742,0,12141333.0,0.0,0,16643.0,16643.0,164606,351136,107785,147963,10871,1929.0,0,70197.0,0.0,1.0
EMP-4403,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,16,163396,568449,0,6626086.0,22614.0,0,1511.0,1511.0,203635,364814,118874,202124,6732,0.0,64285,185191.0,3219.0,1.0
